Order_ID,Order_Date,Customer_Name,Email,Phone,City,State,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Sales,Discount_Amount,Net_Sales,Revenue_After_Discount,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Day_Name,Order_Quarter,Delivery_Days,Delivery_Performance
ORD1375,2025-04-04,Rahul,rahul19@gmail.com,9691259107.0,Mumbai,Maharashtra,Bottle,Home,1.0,2599.0,0.0,UPI,Delivered,2025-04-13,2599.0,0.0,2599.0,2599.0,2025,4,April,4,Friday,2,9,Delayed
ORD1376,2025-06-01,Sneha,sneha34@gmail.com,9409847018.0,Lucknow,Up,Mouse,Electronics,4.0,999.0,0.0,COD,Delivered,2025-06-11,3996.0,0.0,3996.0,3996.0,2025,6,June,1,Sunday,2,10,Delayed
ORD1378,2025-06-22,Vikas  ,vikas70@gmail.com,9986148293.0,Mumbai ,Maharashtra,Shoes,Fashion,4.0,1499.0,15.0,COD,Cancelled,2025-06-24,5996.0,899.4,5096.6,5096.6,2025,6,June,22,Sunday,2,2,Fast
ORD1379,2025-01-19,Amit,amit6@gmail.com,9793867955.0,Bengaluru,Karnataka,Watch,Fashion,5.0,1999.0,5.0,NetBanking,Pending,2025-01-25,9995.0,499.75,9495.25,9495.25,2025,1,January,19,Sunday,1,6,Normal
ORD1380,2025-02-23,Rahul,rahul45@gmail.com,9536788264.0,Mumbai,Maharashtra,Laptop,Electronics,4.0,9999.0,0.0,NetBanking,Returned,2025-03-03,39996.0,0.0,39996.0,39996.0,2025,2,February,23,Sunday,1,8,Delayed
ORD1381,2025-02-06,Neha,neha93@gmail.com,9427460011.0,Bengaluru,Karnataka,Shoes,Fashion,5.0,2599.0,20.0,Card,Pending,2025-02-10,12995.0,2599.0,10396.0,10396.0,2025,2,February,6,Thursday,1,4,Normal
ORD1382,2025-01-25,Rahul,rahul41@gmail.com,9829324614.0,Mumbai,Maharashtra,Chair,Furniture,1.0,1499.0,20.0,Wallet,Pending,2025-02-04,1499.0,299.8,1199.2,1199.2,2025,1,January,25,Saturday,1,10,Delayed
ORD1383,2025-01-31,Sneha,sneha4@gmail.com,9544514226.0,Pune,Maharashtra,Shoes,Fashion,2.0,1999.0,20.0,NetBanking,Cancelled,2025-02-06,3998.0,799.6,3198.4,3198.4,2025,1,January,31,Friday,1,6,Normal
ORD1385,2025-01-25,Sneha,sneha67@gmail.com,9237413851.0,Pune,Maharashtra,Watch,Fashion,3.0,2599.0,10.0,UPI,Returned,2025-01-28,7797.0,779.7,7017.3,7017.3,2025,1,January,25,Saturday,1,3,Fast
ORD1387,2025-01-23,Sneha,sneha95@gmail.com,9193279554.0,Mumbai,Maharashtra,Watch,Fashion,4.0,9999.0,15.0,UPI,Delivered,2025-01-30,39996.0,5999.4,33996.6,33996.6,2025,1,January,23,Thursday,1,7,Normal
ORD1388,2025-05-14,Rahul,rahul15@gmail.com,9666479823.0,Mumbai,Maharashtra,Shoes,Fashion,3.0,1499.0,15.0,Card,Returned,2025-05-18,4497.0,674.55,3822.45,3822.45,2025,5,May,14,Wednesday,2,4,Normal
ORD1390,2025-03-02,Sneha,sneha78@gmail.com,9322453651.0,Delhi,Delhi,Laptop,Electronics,3.0,1999.0,15.0,NetBanking,Delivered,2025-03-11,5997.0,899.55,5097.45,5097.45,2025,3,March,2,Sunday,1,9,Delayed
ORD1391,2025-05-20,Neha,neha45@gmail.com,9753301285.0,Bengaluru,Karnataka,Bottle,Home,5.0,999.0,20.0,Card,Returned,2025-05-30,4995.0,999.0,3996.0,3996.0,2025,5,May,20,Tuesday,2,10,Delayed
ORD1392,2025-06-20,Vikas,vikas1@gmail.com,9619221858.0,Bengaluru,Karnataka,Chair,Furniture,1.0,9999.0,0.0,COD,Cancelled,2025-06-27,9999.0,0.0,9999.0,9999.0,2025,6,June,20,Friday,2,7,Normal
ORD1393,2025-01-07,Amit,amit34@gmail.com,9886422749.0,Jaipur,Rajasthan,Watch,Fashion,3.0,1999.0,0.0,NetBanking,Pending,2025-01-09,5997.0,0.0,5997.0,5997.0,2025,1,January,7,Tuesday,1,2,Fast
ORD1395,2025-06-29,Neha,neha45@gmail.com,9291811387.0,Lucknow,Up,Chair,Furniture,1.0,499.0,5.0,COD,Pending,2025-07-07,499.0,24.95,474.05,474.05,2025,6,June,29,Sunday,2,8,Delayed
ORD1397,2025-04-14,Neha,neha78@gmail.com,9357537586.0,Delhi,Delhi,Mouse,Electronics,2.0,1999.0,20.0,Wallet,Cancelled,2025-04-16,3998.0,799.6,3198.4,3198.4,2025,4,April,14,Monday,2,2,Fast
ORD1398,2025-03-02,Neha,neha25@gmail.com,9218737753.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,1999.0,0.0,NetBanking,Cancelled,2025-03-08,5997.0,0.0,5997.0,5997.0,2025,3,March,2,Sunday,1,6,Normal
ORD1399,2025-01-06,Neha,neha99@gmail.com,9936830524.0,Pune,Maharashtra,Chair,Furniture,3.0,1499.0,10.0,UPI,Returned,2025-01-16,4497.0,449.7,4047.3,4047.3,2025,1,January,6,Monday,1,10,Delayed
ORD1400,2025-04-07,Rahul,rahul47@gmail.com,9349245979.0,Lucknow,Up,Bottle,Home,4.0,1999.0,20.0,Card,Returned,2025-04-13,7996.0,1599.2,6396.8,6396.8,2025,4,April,7,Monday,2,6,Normal
ORD1401,2025-06-17,Rohit,rohit47@gmail.com,9281394007.0,Delhi,Delhi,Laptop,Electronics,4.0,1999.0,15.0,COD,Returned,2025-06-19,7996.0,1199.4,6796.6,6796.6,2025,6,June,17,Tuesday,2,2,Fast
ORD1402,2025-06-15,Rohit,rohit82@gmail.com,9529644273.0,Jaipur,Rajasthan,Laptop,Electronics,1.0,1499.0,0.0,COD,Returned,2025-06-18,1499.0,0.0,1499.0,1499.0,2025,6,June,15,Sunday,2,3,Fast
ORD1404,2025-04-11,Sneha,sneha22@gmail.com,9434292317.0,Mumbai,Maharashtra,Laptop,Electronics,4.0,1499.0,5.0,Wallet,Cancelled,2025-04-20,5996.0,299.8,5696.2,5696.2,2025,4,April,11,Friday,2,9,Delayed
ORD1405,2025-07-04,Amit  ,amit80@gmail.com,9897156362.0,Mumbai,Maharashtra,Watch,Fashion,1.0,1499.0,0.0,Wallet,Returned,2025-04-13,1499.0,0.0,1499.0,1499.0,2025,7,July,4,Friday,3,-82,Fast
ORD1406,2025-01-24,Neha,neha53@gmail.com,9256072372.0,Bengaluru,Karnataka,Watch,Fashion,5.0,4999.0,10.0,UPI,Delivered,2025-01-26,24995.0,2499.5,22495.5,22495.5,2025,1,January,24,Friday,1,2,Fast
ORD1407,2025-01-17,Rahul,rahul1@gmail.com,9762627881.0,Bengaluru,Karnataka,Chair,Furniture,5.0,1999.0,20.0,Card,Cancelled,2025-01-22,9995.0,1999.0,7996.0,7996.0,2025,1,January,17,Friday,1,5,Normal
ORD1408,2025-02-13,Neha,neha66@gmail.com,9629553838.0,Jaipur,Rajasthan,Mouse,Electronics,5.0,2599.0,20.0,Wallet,Returned,2025-02-21,12995.0,2599.0,10396.0,10396.0,2025,2,February,13,Thursday,1,8,Delayed
ORD1409,2025-02-06,Priya,priya1@gmail.com,9526867921.0,Delhi,Delhi,Watch,Fashion,4.0,9999.0,5.0,Wallet,Returned,2025-02-08,39996.0,1999.8,37996.2,37996.2,2025,2,February,6,Thursday,1,2,Fast
ORD1410,2025-03-10,Rahul,rahul37@gmail.com,9300174389.0,Bengaluru,Karnataka,Chair,Furniture,3.0,1499.0,0.0,Wallet,Returned,2025-03-12,4497.0,0.0,4497.0,4497.0,2025,3,March,10,Monday,1,2,Fast
ORD1411,2025-01-13,Sneha,sneha95@gmail.com,9918096448.0,Mumbai,Maharashtra,Laptop,Electronics,1.0,1999.0,15.0,COD,Pending,2025-01-16,1999.0,299.85,1699.15,1699.15,2025,1,January,13,Monday,1,3,Fast
ORD1412,2025-04-24,Vikas,vikas28@gmail.com,9954928448.0,Mumbai,Maharashtra,Watch,Fashion,5.0,1999.0,5.0,COD,Pending,2025-05-03,9995.0,499.75,9495.25,9495.25,2025,4,April,24,Thursday,2,9,Delayed
ORD1413,2025-01-24,Sneha,sneha36@gmail.com,9979933333.0,Pune,Maharashtra,Laptop,Electronics,5.0,1999.0,0.0,COD,Cancelled,2025-01-28,9995.0,0.0,9995.0,9995.0,2025,1,January,24,Friday,1,4,Normal
ORD1414,2025-05-05,Rohit,rohit22@gmail.com,9342595670.0,Lucknow ,Up,Shoes,Fashion,3.0,1999.0,0.0,Wallet,Pending,2025-05-11,5997.0,0.0,5997.0,5997.0,2025,5,May,5,Monday,2,6,Normal
ORD1416,2025-03-14,Rahul,rahul73@gmail.com,9442177066.0,Jaipur,Rajasthan,Watch,Fashion,4.0,1999.0,20.0,COD,Delivered,2025-03-20,7996.0,1599.2,6396.8,6396.8,2025,3,March,14,Friday,1,6,Normal
ORD1417,2025-01-04,Rohit,rohit91@gmail.com,9485740696.0,Delhi,Delhi,Mouse,Electronics,4.0,4999.0,0.0,UPI,Pending,2025-01-13,19996.0,0.0,19996.0,19996.0,2025,1,January,4,Saturday,1,9,Delayed
ORD1418,2025-04-05,Sneha,sneha54@gmail.com,Unknown,Jaipur,Rajasthan,Chair,Furniture,4.0,4999.0,0.0,NetBanking,Returned,2025-04-13,19996.0,0.0,19996.0,19996.0,2025,4,April,5,Saturday,2,8,Delayed
ORD1419,2025-06-23,Rohit,rohit64@gmail.com,9562675135.0,Jaipur,Rajasthan,Chair,Furniture,3.0,1499.0,0.0,Wallet,Delivered,2025-07-01,4497.0,0.0,4497.0,4497.0,2025,6,June,23,Monday,2,8,Delayed
ORD1420,2025-04-14,Priya,priya90@gmail.com,9279538962.0,Bengaluru,Karnataka,Watch,Fashion,4.0,1999.0,15.0,NetBanking,Pending,2025-04-17,7996.0,1199.4,6796.6,6796.6,2025,4,April,14,Monday,2,3,Fast
ORD1421,2025-03-14,Vikas,vikas31@gmail.com,9183431745.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,10.0,NetBanking,Pending,2025-03-21,3996.0,399.6,3596.4,3596.4,2025,3,March,14,Friday,1,7,Normal
ORD1422,2025-05-09,Amit,amit95@gmail.com,9157480200.0,Delhi,Delhi,Watch,Fashion,5.0,4999.0,5.0,NetBanking,Cancelled,2025-05-15,24995.0,1249.75,23745.25,23745.25,2025,5,May,9,Friday,2,6,Normal
ORD1423,2025-11-05,Neha,neha44@gmail.com,9368932409.0,Pune,Maharashtra,Laptop,Electronics,3.0,2599.0,0.0,COD,Cancelled,2025-05-17,7797.0,0.0,7797.0,7797.0,2025,11,November,5,Wednesday,4,-172,Fast
ORD1424,2025-03-29,Priya,priya48@gmail.com,9166100655.0,Bengaluru,Karnataka,Laptop,Electronics,2.0,9999.0,20.0,NetBanking,Cancelled,2025-04-04,19998.0,3999.6,15998.4,15998.4,2025,3,March,29,Saturday,1,6,Normal
ORD1426,2025-06-19,Priya,priya86@gmail.com,9338976081.0,Pune,Maharashtra,Laptop,Electronics,5.0,1499.0,10.0,COD,Delivered,2025-06-26,7495.0,749.5,6745.5,6745.5,2025,6,June,19,Thursday,2,7,Normal
ORD1427,2025-02-14,Sneha,sneha25@gmail.com,9764093062.0,Jaipur,Rajasthan,Watch,Fashion,5.0,9999.0,0.0,NetBanking,Pending,2025-02-22,49995.0,0.0,49995.0,49995.0,2025,2,February,14,Friday,1,8,Delayed
ORD1428,2025-04-02,Priya,priya27@gmail.com,9575383484.0,Jaipur,Rajasthan,Bottle,Home,5.0,499.0,5.0,Card,Cancelled,2025-04-08,2495.0,124.75,2370.25,2370.25,2025,4,April,2,Wednesday,2,6,Normal
ORD1429,2025-01-17,Sneha,sneha22@gmail.com,9394853096.0,Lucknow,Up,Laptop,Electronics,3.0,9999.0,5.0,COD,Cancelled,2025-01-24,29997.0,1499.85,28497.15,28497.15,2025,1,January,17,Friday,1,7,Normal
ORD1430,2025-02-13,Sneha,sneha17@gmail.com,9770563699.0,Lucknow,Up,Watch,Fashion,5.0,1499.0,20.0,Wallet,Cancelled,2025-02-16,7495.0,1499.0,5996.0,5996.0,2025,2,February,13,Thursday,1,3,Fast
ORD1431,2025-02-05,Priya,priya43@gmail.com,9340031993.0,Bengaluru,Karnataka,Shoes,Fashion,2.0,999.0,5.0,COD,Cancelled,2025-02-15,1998.0,99.9,1898.1,1898.1,2025,2,February,5,Wednesday,1,10,Delayed
ORD1433,2025-04-16,Sneha,sneha19@gmail.com,9818263600.0,Jaipur,Rajasthan,Shoes,Fashion,5.0,499.0,15.0,UPI,Cancelled,2025-04-20,2495.0,374.25,2120.75,2120.75,2025,4,April,16,Wednesday,2,4,Normal
ORD1435,2025-03-05,Rohit,rohit67@gmail.com,9653409026.0,Lucknow,Up,Laptop,Electronics,5.0,4999.0,20.0,NetBanking,Cancelled,2025-03-08,24995.0,4999.0,19996.0,19996.0,2025,3,March,5,Wednesday,1,3,Fast
ORD1436,2025-06-22,Amit,amit73@gmail.com,9568733492.0,Lucknow,Up,Watch,Fashion,5.0,999.0,15.0,UPI,Cancelled,2025-07-01,4995.0,749.25,4245.75,4245.75,2025,6,June,22,Sunday,2,9,Delayed
ORD1437,2025-06-01,Vikas,vikas1@gmail.com,9541696034.0,Bengaluru,Karnataka,Bottle,Home,4.0,2599.0,0.0,NetBanking,Cancelled,2025-06-09,10396.0,0.0,10396.0,10396.0,2025,6,June,1,Sunday,2,8,Delayed
 ,2025-01-14,Priya,priya40@gmail.com,9861729728.0,Delhi,Delhi,Bottle,Home,2.0,499.0,0.0,COD,Cancelled,2025-01-19,998.0,0.0,998.0,998.0,2025,1,January,14,Tuesday,1,5,Normal
ORD1439,2025-05-22,Rahul,rahul34@gmail.com,9519365466.0,Lucknow,Up,Mouse,Electronics,5.0,1499.0,0.0,NetBanking,Delivered,2025-05-29,7495.0,0.0,7495.0,7495.0,2025,5,May,22,Thursday,2,7,Normal
ORD1440,2025-04-07,Rohit,rohit72@gmail.com,Unknown,Pune,Maharashtra,Watch,Fashion,2.0,4999.0,15.0,NetBanking,Pending,2025-02-12,9998.0,1499.7,8498.3,8498.3,2025,4,April,7,Monday,2,-54,Fast
ORD1442,2025-01-15,Sneha,sneha75@gmail.com,9866056523.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,15.0,UPI,Cancelled,2025-01-22,3996.0,599.4,3396.6,3396.6,2025,1,January,15,Wednesday,1,7,Normal
ORD1443,2025-02-14,Sneha,sneha36@gmail.com,9605647471.0,Lucknow,Up,Watch,Fashion,1.0,1499.0,0.0,Card,Pending,2025-02-16,1499.0,0.0,1499.0,1499.0,2025,2,February,14,Friday,1,2,Fast
ORD1444,2025-04-02,Priya,priya86@gmail.com,9417981729.0,Delhi,Delhi,Bottle,Home,4.0,9999.0,20.0,NetBanking,Pending,2025-04-08,39996.0,7999.2,31996.8,31996.8,2025,4,April,2,Wednesday,2,6,Normal
ORD1445,2025-05-04,Vikas,vikas38@gmail.com,9704800143.0,Pune,Maharashtra,Mouse,Electronics,3.0,499.0,5.0,COD,Delivered,2025-05-12,1497.0,74.85,1422.15,1422.15,2025,5,May,4,Sunday,2,8,Delayed
ORD1446,2025-01-07,Rahul,rahul36@gmail.com,9844906787.0,Mumbai,Maharashtra,Shoes,Fashion,3.0,1499.0,15.0,UPI,Cancelled,2025-01-14,4497.0,674.55,3822.45,3822.45,2025,1,January,7,Tuesday,1,7,Normal
ORD1447,2025-01-15,Neha,neha80@gmail.com,9541786434.0,Lucknow,Up,Mouse,Electronics,3.0,1499.0,10.0,NetBanking,Cancelled,2025-01-20,4497.0,449.7,4047.3,4047.3,2025,1,January,15,Wednesday,1,5,Normal
ORD1448,2025-06-17,Neha,neha6@gmail.com,9891169337.0,Pune,Maharashtra,Mouse,Electronics,1.0,4999.0,0.0,NetBanking,Cancelled,2025-06-19,4999.0,0.0,4999.0,4999.0,2025,6,June,17,Tuesday,2,2,Fast
ORD1449,2025-05-19,Priya,priya54@gmail.com,9920350446.0,Bengaluru,Karnataka,Bottle,Home,4.0,1999.0,20.0,UPI,Cancelled,2025-05-22,7996.0,1599.2,6396.8,6396.8,2025,5,May,19,Monday,2,3,Fast
ORD1452,2025-05-23,Rahul,rahul40@gmail.com,9125077784.0,Delhi,Delhi,Laptop,Electronics,5.0,999.0,10.0,Wallet,Cancelled,2025-06-02,4995.0,499.5,4495.5,4495.5,2025,5,May,23,Friday,2,10,Delayed
ORD1454,2025-02-10,Neha,neha53@gmail.com,9124493553.0,Pune,Maharashtra,Watch,Fashion,2.0,1999.0,15.0,COD,Delivered,2025-02-17,3998.0,599.7,3398.3,3398.3,2025,2,February,10,Monday,1,7,Normal
ORD1455,2025-01-23,Rahul,rahul97@gmail.com,9669206149.0,Delhi,Delhi,Shoes,Fashion,4.0,1499.0,20.0,Card,Pending,2025-01-26,5996.0,1199.2,4796.8,4796.8,2025,1,January,23,Thursday,1,3,Fast
ORD1457,2025-01-11,Sneha,sneha97@gmail.com,9523945550.0,Jaipur,Rajasthan,Bottle,Home,5.0,1999.0,0.0,Wallet,Delivered,2025-01-13,9995.0,0.0,9995.0,9995.0,2025,1,January,11,Saturday,1,2,Fast
ORD1458,2025-06-11,Rohit,rohit80@gmail.com,9951760868.0,Mumbai,Maharashtra,Chair,Furniture,1.0,2599.0,20.0,NetBanking,Delivered,2025-06-17,2599.0,519.8,2079.2,2079.2,2025,6,June,11,Wednesday,2,6,Normal
ORD1459,2025-03-27,Neha  ,neha13@gmail.com,9866332686.0,Bengaluru,Karnataka,Bottle,Home,3.0,1999.0,15.0,UPI,Returned,2025-04-05,5997.0,899.55,5097.45,5097.45,2025,3,March,27,Thursday,1,9,Delayed
ORD1460,2025-02-01,Vikas,vikas8@gmail.com,9178563209.0,Bengaluru,Karnataka,Mouse,Electronics,2.0,4999.0,15.0,UPI,Delivered,2025-02-06,9998.0,1499.7,8498.3,8498.3,2025,2,February,1,Saturday,1,5,Normal
ORD1461,2025-04-01,Rahul,rahul23@gmail.com,9433791076.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,1499.0,20.0,UPI,Returned,2025-04-08,2998.0,599.6,2398.4,2398.4,2025,4,April,1,Tuesday,2,7,Normal
ORD1462,2025-03-25,Priya,priya45@gmail.com,Unknown,Mumbai,Maharashtra,Shoes,Fashion,3.0,999.0,10.0,UPI,Delivered,2025-04-03,2997.0,299.7,2697.3,2697.3,2025,3,March,25,Tuesday,1,9,Delayed
ORD1463,2025-06-22,Neha,neha54@gmail.com,9794486194.0,Lucknow,Up,Bottle,Home,4.0,4999.0,20.0,COD,Cancelled,2025-06-27,19996.0,3999.2,15996.8,15996.8,2025,6,June,22,Sunday,2,5,Normal
ORD1464,2025-05-21,Sneha,sneha53@gmail.com,9595254143.0,Jaipur,Rajasthan,Laptop,Electronics,5.0,1999.0,0.0,Card,Cancelled,2025-05-24,9995.0,0.0,9995.0,9995.0,2025,5,May,21,Wednesday,2,3,Fast
ORD1467,2025-04-18,Rahul,rahul83@gmail.com,9526297908.0,Pune,Maharashtra,Bottle,Home,4.0,1999.0,5.0,NetBanking,Pending,2025-04-21,7996.0,399.8,7596.2,7596.2,2025,4,April,18,Friday,2,3,Fast
ORD1469,2025-04-01,Rahul,rahul47@gmail.com,9815577094.0,Bengaluru,Karnataka,Bottle,Home,2.0,499.0,0.0,UPI,Delivered,2025-04-11,998.0,0.0,998.0,998.0,2025,4,April,1,Tuesday,2,10,Delayed
ORD1470,2025-01-03,Priya,priya66@gmail.com,9458583296.0,Jaipur,Rajasthan,Watch,Fashion,2.0,9999.0,5.0,Wallet,Returned,2025-01-05,19998.0,999.9,18998.1,18998.1,2025,1,January,3,Friday,1,2,Fast
ORD1471,2025-06-15,Sneha,sneha54@gmail.com,9944717091.0,Delhi,Delhi,Laptop,Electronics,4.0,2599.0,20.0,COD,Returned,2025-06-21,10396.0,2079.2,8316.8,8316.8,2025,6,June,15,Sunday,2,6,Normal
ORD1472,2025-03-18,Vikas,vikas87@gmail.com,9861027886.0,Delhi,Delhi,Mouse,Electronics,5.0,1499.0,20.0,Card,Delivered,2025-03-26,7495.0,1499.0,5996.0,5996.0,2025,3,March,18,Tuesday,1,8,Delayed
ORD1473,2025-02-19,Rahul,rahul77@gmail.com,9635640677.0,Lucknow,Up,Mouse,Electronics,4.0,1499.0,0.0,Wallet,Delivered,2025-02-23,5996.0,0.0,5996.0,5996.0,2025,2,February,19,Wednesday,1,4,Normal
ORD1474,2025-03-09,Rahul,rahul25@gmail.com,9387008003.0,Pune,Maharashtra,Shoes,Fashion,3.0,2599.0,0.0,COD,Cancelled,2025-03-18,7797.0,0.0,7797.0,7797.0,2025,3,March,9,Sunday,1,9,Delayed
ORD1475,2025-01-27,Priya,priya29@gmail.com,9375982366.0,Pune,Maharashtra,Bottle,Home,3.0,1999.0,5.0,COD,Pending,2025-04-13,5997.0,299.85,5697.15,5697.15,2025,1,January,27,Monday,1,76,Delayed
ORD1476,2025-06-22,Rohit,rohit94@gmail.com,9281632903.0,Pune,Maharashtra,Chair,Furniture,5.0,2599.0,5.0,Card,Pending,2025-06-30,12995.0,649.75,12345.25,12345.25,2025,6,June,22,Sunday,2,8,Delayed
ORD1477,2025-04-16,Vikas,vikas1@gmail.com,9904339004.0,Bengaluru,Karnataka,Chair,Furniture,2.0,499.0,0.0,COD,Delivered,2025-04-21,998.0,0.0,998.0,998.0,2025,4,April,16,Wednesday,2,5,Normal
ORD1478,2025-04-19,Sneha,sneha11@gmail.com,9233212770.0,Delhi,Delhi,Shoes,Fashion,2.0,1999.0,20.0,NetBanking,Delivered,2025-04-23,3998.0,799.6,3198.4,3198.4,2025,4,April,19,Saturday,2,4,Normal
ORD1479,2025-01-18,Neha,neha63@gmail.com,9334823454.0,Bengaluru,Karnataka,Mouse,Electronics,4.0,4999.0,0.0,Card,Pending,2025-01-26,19996.0,0.0,19996.0,19996.0,2025,1,January,18,Saturday,1,8,Delayed
ORD1480,2025-04-07,Rohit,rohit15@gmail.com,9309550784.0,Pune,Maharashtra,Chair,Furniture,4.0,4999.0,15.0,NetBanking,Delivered,2025-05-29,19996.0,2999.4,16996.6,16996.6,2025,4,April,7,Monday,2,52,Delayed
ORD1481,2025-06-17,Rohit,rohit46@gmail.com,9379730312.0,Pune,Maharashtra,Shoes,Fashion,4.0,2599.0,0.0,Wallet,Pending,2025-06-24,10396.0,0.0,10396.0,10396.0,2025,6,June,17,Tuesday,2,7,Normal
ORD1482,2025-04-27,Rahul,rahul53@gmail.com,9487897218.0,Pune,Maharashtra,Mouse,Electronics,5.0,499.0,5.0,Wallet,Delivered,2025-05-01,2495.0,124.75,2370.25,2370.25,2025,4,April,27,Sunday,2,4,Normal
ORD1483,2025-04-20,Neha,neha34@gmail.com,9620909768.0,Bengaluru,Karnataka,Laptop,Electronics,2.0,1999.0,5.0,NetBanking,Pending,2025-04-28,3998.0,199.9,3798.1,3798.1,2025,4,April,20,Sunday,2,8,Delayed
ORD1484,2025-02-16,Sneha,sneha66@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,4.0,9999.0,10.0,NetBanking,Cancelled,2025-02-20,39996.0,3999.6,35996.4,35996.4,2025,2,February,16,Sunday,1,4,Normal
ORD1485,2025-05-24,Rohit,rohit35@gmail.com,9845248519.0,Pune,Maharashtra,Chair,Furniture,5.0,499.0,5.0,NetBanking,Delivered,2025-05-31,2495.0,124.75,2370.25,2370.25,2025,5,May,24,Saturday,2,7,Normal
ORD1486,2025-05-31,Vikas  ,vikas78@gmail.com,9812671945.0,Bengaluru ,Karnataka,Laptop,Electronics,3.0,4999.0,0.0,Wallet,Delivered,2025-06-02,14997.0,0.0,14997.0,14997.0,2025,5,May,31,Saturday,2,2,Fast
ORD1487,2025-04-13,Rohit,rohit31@gmail.com,9370472644.0,Jaipur,Rajasthan,Chair,Furniture,1.0,499.0,0.0,UPI,Delivered,2025-04-16,499.0,0.0,499.0,499.0,2025,4,April,13,Sunday,2,3,Fast
ORD1488,2025-02-15,Sneha,sneha32@gmail.com,9335556096.0,Delhi,Delhi,Mouse,Electronics,2.0,499.0,0.0,Wallet,Cancelled,2025-02-23,998.0,0.0,998.0,998.0,2025,2,February,15,Saturday,1,8,Delayed
ORD1489,2025-05-16,Amit,amit39@gmail.com,9606237230.0,Delhi,Delhi,Laptop,Electronics,3.0,499.0,10.0,NetBanking,Pending,2025-05-24,1497.0,149.7,1347.3,1347.3,2025,5,May,16,Friday,2,8,Delayed
ORD1490,2025-05-08,Sneha,sneha22@gmail.com,9311385417.0,Pune,Maharashtra,Laptop,Electronics,2.0,9999.0,20.0,Card,Delivered,2025-05-17,19998.0,3999.6,15998.4,15998.4,2025,5,May,8,Thursday,2,9,Delayed
ORD1491,2025-03-04,Priya,priya42@gmail.com,9975620718.0,Lucknow,Up,Laptop,Electronics,2.0,1499.0,10.0,UPI,Cancelled,2025-03-11,2998.0,299.8,2698.2,2698.2,2025,3,March,4,Tuesday,1,7,Normal
ORD1492,2025-03-12,Amit,amit65@gmail.com,9442093414.0,Delhi,Delhi,Bottle,Home,2.0,1999.0,0.0,NetBanking,Pending,2025-03-15,3998.0,0.0,3998.0,3998.0,2025,3,March,12,Wednesday,1,3,Fast
ORD1493,2025-03-05,Sneha,sneha27@gmail.com,9961393609.0,Delhi,Delhi,Mouse,Electronics,5.0,4999.0,0.0,COD,Delivered,2025-03-07,24995.0,0.0,24995.0,24995.0,2025,3,March,5,Wednesday,1,2,Fast
ORD1494,2025-03-20,Sneha,sneha50@gmail.com,9703494194.0,Delhi,Delhi,Bottle,Home,5.0,999.0,0.0,Wallet,Delivered,2025-03-23,4995.0,0.0,4995.0,4995.0,2025,3,March,20,Thursday,1,3,Fast
ORD1495,2025-09-02,Sneha,sneha59@gmail.com,9580925306.0,Bengaluru,Karnataka,Mouse,Electronics,1.0,499.0,0.0,NetBanking,Returned,2025-02-13,499.0,0.0,499.0,499.0,2025,9,September,2,Tuesday,3,-201,Fast
ORD1497,2025-06-10,Rohit,rohit24@gmail.com,9280005919.0,Lucknow,Up,Shoes,Fashion,3.0,2599.0,15.0,COD,Returned,2025-06-16,7797.0,1169.55,6627.45,6627.45,2025,6,June,10,Tuesday,2,6,Normal
ORD1498,2025-04-26,Priya,priya59@gmail.com,9949870677.0,Jaipur,Rajasthan,Mouse,Electronics,5.0,1499.0,10.0,Wallet,Delivered,2025-05-03,7495.0,749.5,6745.5,6745.5,2025,4,April,26,Saturday,2,7,Normal
ORD1499,2025-05-09,Neha,neha39@gmail.com,9594172230.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,499.0,5.0,Wallet,Cancelled,2025-05-11,1497.0,74.85,1422.15,1422.15,2025,5,May,9,Friday,2,2,Fast
ORD1500,2025-05-15,Priya,priya67@gmail.com,9848200695.0,Pune,Maharashtra,Laptop,Electronics,3.0,1999.0,15.0,UPI,Delivered,2025-04-13,5997.0,899.55,5097.45,5097.45,2025,5,May,15,Thursday,2,-32,Fast
ORD1600,2025-05-15,Priya,priya67@gmail.com,9848200695.0,Pune,Maharashtra,Laptop,Electronics,3.0,1999.0,15.0,UPI,Delivered,2025-04-13,5997.0,899.55,5097.45,5097.45,2025,5,May,15,Thursday,2,-32,Fast
ORD1602,2025-06-30,Neha,neha82@gmail.com,9829008196.0,Delhi,Delhi,Chair,Furniture,4.0,1999.0,0.0,UPI,Pending,2025-07-03,7996.0,0.0,7996.0,7996.0,2025,6,June,30,Monday,2,3,Fast
ORD1603,2025-02-03,Rohit,rohit45@gmail.com,9280491167.0,Pune,Maharashtra,Watch,Fashion,5.0,4999.0,20.0,Card,Pending,2025-02-09,24995.0,4999.0,19996.0,19996.0,2025,2,February,3,Monday,1,6,Normal
